timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
435876161,435874627,423422529,43.781866099999995,-79.4664899,-0.1419,-0.067745656,-1.2777733,-0.25574833,0.008028043,2.2460022,-0.09820188,0.1574785,-0.3270064,-0.51503146,-0.005967029,0.0119490735,-0.037355017,1.9411842,1.6597644,-5.3571515,1.5888588,0.05086324,202.30101,2.1423142,0.3490473,0.2988911,0.15410909,0.10285944,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
435984675,435982828,423422529,43.781866099999995,-79.4664899,-0.15548499,-0.048896547,-1.342322,-0.25574833,0.008028043,2.2460022,-0.083299585,0.16199432,-0.26395443,-0.4632037,-0.005967029,0.0119490735,-0.037355017,3.0464797,0.100829944,-2.9527771,1.5828681,0.05086324,202.30101,2.206863,0.341518,0.29425013,0.1555333,0.10118634,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
436083787,436082011,423422529,43.781866099999995,-79.4664899,-0.16950718,-0.031879812,-1.3905396,-0.25574833,0.008028043,2.2460022,-0.0753278,0.1495152,-0.19415152,-0.39649588,-0.005967029,0.0119490735,-0.037355017,-0.3077101,-0.520646,4.781748,1.5794411,0.05086324,202.30101,2.2550807,0.34934452,0.2991344,0.16752663,0.10297767,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
436182714,436181197,423422529,43.781866099999995,-79.4664899,-0.19094059,-0.017233977,-1.4340895,-0.25574833,0.008028043,2.2460022,-0.07948572,0.1507998,-0.1798798,-0.38433233,-0.005967029,0.0119490735,-0.037355017,-0.62888336,1.1439428,-2.2718692,1.5784556,0.05086324,202.30101,2.2986305,0.34108087,0.2938692,0.16674404,0.10111737,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
436282149,436280378,423422529,43.781866099999995,-79.4664899,-0.21027577,-0.0025179598,-1.4693843,-0.25574833,0.008028043,2.2460022,-0.05854654,0.16274978,-0.1651227,-0.3655432,-0.005967029,0.0119490735,-0.037355017,1.7011282,0.27469036,1.6483011,1.5787432,0.05086324,202.30101,2.3339252,0.34898487,0.2987327,0.17984907,0.10290959,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
436381486,436379562,423422529,43.781866099999995,-79.4664899,-0.23308352,0.0144078,-1.5010133,-0.25574833,0.008028043,2.2460022,-0.05870056,0.17124708,-0.12413871,-0.31988597,-0.005967029,0.0119490735,-0.037355017,-0.29708618,0.64477324,-1.2775135,1.5780843,0.05086324,202.30101,2.3655543,0.34070554,0.29349735,0.17686296,0.101062305,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,1,1,1,0,0,0
436481815,436478746,423422529,43.781866099999995,-79.4664899,-0.2522769,0.031116806,-1.5247428,-0.25574833,0.008028043,2.2460022,-0.034432523,0.15255983,-0.09237593,-0.27980995,-0.005967029,0.0119490735,-0.037355017,1.1338782,-1.6845034,3.3750558,1.5780814,0.05086324,202.30101,2.389284,0.3487741,0.29834986,0.19011554,0.10286114,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,1,1,1,0,0,0
436580293,436577933,423422529,43.781866099999995,-79.4664899,-0.27287155,0.04630207,-1.5450737,-0.25574833,0.008028043,2.2460022,-0.030005477,0.13969429,-0.08449779,-0.26348555,-0.005967029,0.0119490735,-0.037355017,-1.3893422,1.1237236,-2.5669482,1.5786091,0.05086324,202.30101,2.4096148,0.34040368,0.2941717,0.18462175,0.10118817,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,1,1,1,0,0,0
436679029,436677113,423422529,43.781866099999995,-79.4664899,-0.2887306,0.06100818,-1.5620793,-0.25574833,0.008028043,2.2460022,0.0048582116,0.14307708,-0.091032356,-0.25951737,-0.005967029,0.0119490735,-0.037355017,3.4121003,-1.7037724,-0.028521886,1.5801332,0.05086324,202.30101,2.4266202,0.34868467,0.2990658,0.19770052,0.10300045,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,1,1,1,0,0,0
436786929,436785313,423422529,43.781866099999995,-79.4664899,-0.3101285,0.07670324,-1.5757338,-0.25574833,0.008028043,2.2460022,0.030914558,0.1375638,-0.06984464,-0.22511044,-0.005967029,0.0119490735,-0.037355017,2.266846,-0.8599107,0.51024663,1.5802814,0.05086324,202.30101,2.4402747,0.34099397,0.29450196,0.19135857,0.101378396,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,1,1,1,0,0,0
436876991,436875480,423422529,43.781866099999995,-79.4664899,-0.3218111,0.08878289,-1.5845475,-0.25574833,0.008028043,2.2460022,0.05404247,0.12920237,-0.06863925,-0.21222581,-0.005967029,0.0119490735,-0.037355017,1.1358267,-0.67942524,2.2098024,1.5796976,0.05086324,202.30101,2.4490886,0.3487917,0.29875702,0.20274124,0.10299843,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,1,1,1,0,0,0
436985137,436983680,423422529,43.781866099999995,-79.4664899,-0.33842143,0.09912299,-1.5870137,-0.25574833,0.008028043,2.2460022,0.064176045,0.11170819,-0.0526648,-0.17595257,-0.005967029,0.0119490735,-0.037355017,-0.30066544,0.6783667,-1.5972574,1.5780016,0.05086324,202.30101,2.4515548,0.34091097,0.29418448,0.19416346,0.10135724,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,1,1,1,0,0,0
